section,vehicle_type,vehicle_subtype,carrier,country_code,unit,year,0
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2001,13.098133374563348
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2002,13.570438952793344
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2003,14.299728781918894
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2004,15.67523222101994
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2005,15.879912587939948
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2006,15.903606421890528
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2007,16.766575688927627
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2008,16.60397521660588
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2009,17.04631839610127
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2010,17.35562443820709
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2011,16.238561258342838
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2012,17.686576659316557
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2013,17.072264630387327
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2014,17.538087525163505
Passenger transport,Passenger cars,Diesel oil engine,diesel,NL,twh,2015,16.81593668156092
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2000,0.0
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2001,0.0
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2002,0.0
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2003,0.0
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2004,0.0
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2005,0.0
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2006,0.05437757060338971
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2007,0.640060221539563
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2008,0.4474429669287931
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2009,0.6440661230415387
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2010,0.25686243114357676
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2011,0.43758423331968355
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2012,0.5420497922156183
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2013,0.4984566796778469
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2014,0.715295724300883
Passenger transport,Passenger cars,Diesel oil engine,biofuels,NL,twh,2015,0.4745316220723296
Passenger transport,Passenger cars,LPG engine,lpg,NL,twh,2000,6.580739549566434
Passenger transport,Passenger cars,LPG engine,lpg,NL,twh,2001,6.079944520269823
Passenger transport,Passenger cars,LPG engine,lpg,NL,twh,2002,5.883041453931947
Passenger transport,Passenger cars,LPG engine,lpg,NL,twh,2003,5.109394568155999
Passenger transport,Passenger cars,LPG engine,lpg,NL,twh,2004,5.085088402563767
Passenger transport,Passenger cars,LPG engine,lpg,NL,twh,2005,4.880485471890184
Passenger transport,Passenger cars,LPG engine,lpg,NL,twh,2006,4.7060443584326155
Passenger transport,Passenger cars,LPG engine,lpg,NL,twh,2007,3.915303444631004
